# ID  X  Y  MAGNITUDE  FLUX
 2177    773.11    648.94    18.728      322.81
 2178    166.12    650.03    18.165      542.15
 2179    240.89    650.62    15.084     9256.97
 2180    477.01    651.48    14.176    21369.57
 2181    498.69    650.90    19.053      239.18
 2182    512.81    650.88    18.504      396.62
 2183    613.09    650.87    20.434       67.05
 2184    662.92    650.64    19.502      158.24
 2185    719.27    650.89    17.400     1096.08
 2186    113.74    652.20    16.968     1632.60
 2187    736.82    652.11    18.488      402.39
 2188     70.95    652.99    19.308      189.08
 2189    174.17    652.73    20.263       78.50
 2190    390.70    652.63    18.571      372.85
 2191    523.96    656.30    18.104      573.21
 2192    550.16    653.16    18.896      276.38
 2193    729.42    653.05    17.088     1461.61
 2194    131.99    653.83    19.071      235.38
 2195    335.82    654.16    19.726      128.67
 2196    353.16    653.71    18.772      309.91
 2197    493.04    653.93    19.074      234.60
 2198    687.67    654.22    20.447       66.26
 2199    744.16    653.61    21.165       34.20
 2200     88.72    655.32    18.243      504.62
 2201     94.43    654.76    18.848      289.00
 2202    729.56    653.06    17.084     1467.46
 2203    251.38    656.13    18.927      268.70
 2204    525.85    658.83    18.079      586.78
 2205    534.08    655.92    20.369       71.18
 2206    753.10    655.52    17.928      674.04
 2207    108.17    657.10    18.244      504.19
 2208    274.13    657.03    19.016      247.58
 2209    408.82    656.55    19.451      165.85
 2210    439.99    657.16    19.955      104.19
 2211    154.38    657.98    19.860      113.76
 2212    422.20    657.77    19.839      116.02
 2213    540.26    657.65    19.228      203.60
 2214    609.93    657.79    18.497      399.17
 2215    738.12    658.27    28.361        0.05
 2216    525.84    658.83    18.079      586.78
 2217    590.34    661.38    18.371      448.32
 2218    781.00    659.00    19.512      156.71
 2219    572.89    659.67    20.715       51.76
 2220    677.58    660.78    18.874      282.06
 2221    281.11    661.80    19.235      202.24
 2222    491.54    661.98    15.887     4416.48
 2223    107.12    663.23    19.242      200.95
 2224    557.76    663.37    18.573      372.21
 2225     92.60    664.99    19.266      196.58
 2226    214.75    664.60    18.881      280.40
 2227    456.88    664.67    18.366      450.30
 2228    532.05    664.72    17.931      672.31
 2229    583.57    665.29    19.794      120.94
 2230    692.38    665.50    19.555      150.65
 2231    496.98    666.20    15.824     4683.19
 2232    596.57    665.43    19.287      192.85
 2233    117.15    668.02    19.860      113.80
 2234    300.88    668.25    18.247      502.38
 2235    552.91    667.54    18.761      313.12
 2236    621.28    667.79    13.645    34829.94
 2237    632.55    668.13    19.006      249.83
 2238    699.16    668.29    19.406      172.85
 2239    791.04    668.19    18.841      290.91
 2240    111.00    669.24    18.910      273.00
 2241    292.63    668.57    18.046      604.98
 2242    517.65    668.81    18.428      425.24
 2243    778.17    669.80    19.184      212.04
 2244    677.47    670.76    19.431      168.84
 2245    740.89    670.79    14.791    12120.58
 2246    766.31    671.38    18.091      580.18
 2247    193.96    671.89    20.016       98.52
 2248    396.27    672.14    19.762      124.46
 2249    755.71    671.69    18.885      279.28
 2250    555.09    673.20    18.753      315.40
 2251    517.59    673.47    18.432      423.68
 2252    637.75    674.06    16.539     2423.60
 2253     67.51    675.39    19.622      141.62
 2254    543.03    674.86    19.351      181.87
 2255    585.53    675.04    18.511      394.08
 2256    700.42    675.44    18.992      252.98
 2257    135.54    675.72    19.627      140.98
 2258    211.35    675.80    19.162      216.34
 2259    359.77    675.99    20.130       88.74
 2260    749.05    675.74    18.814      298.16
 2261    157.02    677.33    19.337      184.18
 2262    335.20    677.20    19.765      124.22
 2263    664.20    676.74    18.707      328.92
 2264    236.76    677.60    20.085       92.49
 2265    272.84    678.13    19.961      103.61
 2266    288.03    678.14    20.224       81.34
 2267    388.75    678.06    18.595      364.82
 2268    630.58    677.29    19.354      181.24
 2269    711.39    679.12    19.625      141.26
 2270    227.66    680.14    19.389      175.60
 2271    242.76    680.06    19.142      220.34
 2272    216.61    681.88    20.010       99.11
 2273    255.96    682.58    18.794      303.75
 2274    635.87    681.85    17.926      675.51
 2275    721.69    681.86    17.999      631.39
 2276    168.92    683.06    19.099      229.22
 2277    182.45    682.88    19.991      100.79
 2278    333.73    682.52    19.136      221.63
 2279    349.74    682.84    20.522       61.83
 2280    433.91    683.19    19.330      185.41
 2281    509.20    682.26    18.707      329.15
 2282    611.99    683.00    19.022      246.16
 2283    768.21    682.83    20.109       90.42
 2284    292.13    685.12    18.873      282.34
 2285    566.74    684.09    20.459       65.50
 2286    708.13    684.21    20.661       54.39
 2287    342.11    685.41    16.427     2687.17
 2288    560.99    684.70    19.680      134.30
 2289    153.79    685.82    19.969      102.91
 2290    234.82    686.71    19.376      177.61
 2291    684.59    685.87    18.808      299.77
 2293    259.09    686.61    18.794      303.66
 2294    395.98    686.66    19.488      160.18
 2295    418.55    686.65    18.600      362.98
 2296    162.27    687.85    19.614      142.66
 2297    427.72    688.05    21.274       30.94
 2298    509.88    688.02    19.623      141.57
 2299    450.66    688.59    18.065      594.05
 2300     53.27    691.01    19.853      114.47
 2301    620.86    691.05    20.170       85.53
 2302    284.80    692.32    19.293      191.84
 2303    368.01    691.29    18.260      496.53
 2304    546.16    692.13    21.617       22.56
 2305    556.65    691.80    18.508      395.30
 2306    796.08    690.37    18.877      281.29
 2307    107.96    693.29    18.533      386.35
 2308    273.54    692.86    19.923      107.33
 2309    349.09    693.45    19.284      193.38
 2310    733.37    693.08    15.337     7330.65
 2311    223.31    694.16    18.260      496.39
 2312    321.13    694.10    18.352      456.16
 2313    607.16    693.60    21.113       35.88
 2314    761.22    694.08    20.043       96.08
 2315    561.06    695.48    18.609      360.14
 2316     80.58    696.01    20.626       56.20
 2317    465.21    695.92    18.936      266.36
 2318    525.01    695.67    17.303     1198.60
 2319    596.86    695.52    17.780      772.59
 2320    305.78    697.44    18.475      407.36
 2321    508.61    697.19    17.939      667.50
 2322    538.09    696.75    18.390      440.73
 2323    753.81    696.86    19.027      244.95
 2324    788.77    697.07    18.619      356.65
 2325    132.94    697.57    18.541      383.46
 2326    262.85    698.44    20.156       86.58
 2327     96.32    699.18    19.108      227.39
 2328    409.57    699.31    20.617       56.66
 2329    704.82    698.81    19.155      217.79
 2330    140.16    700.23    19.760      124.69
 2331    177.90    699.66    18.278      488.48
 2332    384.23    699.94    19.335      184.57
 2333    396.67    701.89    18.213      518.47
 2334    423.87    699.59    15.500     6307.50
 2335    451.05    699.84    16.916     1712.57
 2336    398.79    703.41    18.319      470.13
 2337    398.77    703.42    18.318      470.55
 2338    622.09    702.98    18.318      470.78
 2339    746.66    703.31    18.730      322.18
 2340    348.93    704.35    14.427    16955.31
 2341    371.45    703.68    18.631      352.90
 2342    483.71    704.17    18.926      268.93
 2343     80.70    705.22    18.262      495.65
 2344    336.90    705.25    18.995      252.31
 2345    175.12    705.74    19.214      206.33
 2346    791.65    705.93    18.463      411.91
 2347    379.85    706.90    19.384      176.43
 2348    517.08    706.87    18.455      415.14
 2349    654.05    706.91    19.469      163.02
 2350    672.19    707.07    20.601       57.48
 2351    425.17    707.78    18.037      610.05
 2352    503.68    707.83    14.931    10657.48
 2353    597.42    708.52    17.968      649.99
 2354    691.04    708.31    14.689    13310.71
 2355    700.61    707.59    19.361      180.07
 2356    206.08    708.92    19.213      206.52
 2357    536.74    708.70    17.699      832.23
 2358    623.79    709.14    18.238      506.75
 2359     92.90    709.84    18.674      339.19
 2360    465.06    710.24    19.844      115.45
 2361    727.02    710.16    20.929       42.52
 2362    369.20    711.56    18.558      377.28
 2363    522.24    712.36    19.210      207.09
 2364    754.10    711.90    19.461      164.27
 2365    424.76    713.19    18.481      405.07
 2366    666.93    713.09    19.099      229.30
 2367    212.88    713.52    19.933      106.37
 2368    282.56    714.10    20.004       99.60
 2369    775.54    713.97    19.310      188.86
 2370    385.92    714.71    19.218      205.57
 2372    585.89    715.19    20.610       57.02
 2373     55.20    716.28    17.133     1402.58
 2374    358.82    716.37    18.727      322.94
 2375    476.76    715.50    17.867      713.40
 2376    698.71    715.51    18.774      309.45
 2377    793.01    716.09    18.454      415.41
 2378    339.20    716.67    18.859      286.11
 2379    467.08    716.88    19.164      216.06
 2380    529.90    717.00    21.106       36.10
 2381    552.53    716.91    15.570     5913.93
 2382    614.56    717.16    20.166       85.84
 2383    398.02    718.46    19.732      127.95
 2384    649.04    718.19    18.529      387.60
 2385    574.08    719.42    19.952      104.51
 2386    657.25    718.89    20.044       95.99
 2387    726.86    719.38    19.231      202.98
 2388    649.03    718.19    18.529      387.60
 2389    487.00    720.76    20.760       49.67
 2390    508.42    720.77    18.897      276.23
 2391    565.85    721.04    20.968       40.98
 2392    242.97    722.01    20.057       94.89
 2393    581.00    722.18    18.234      508.83
 2394    681.56    721.97    19.517      156.03
 2395    721.13    721.96    18.625      354.90
 2396    380.81    722.70    17.516      985.20
 2397     87.81    723.67    18.760      313.40
 2398    333.92    724.10    19.347      182.47
 2399    390.56    723.55    19.999      100.12
 2400    530.16    723.86    18.458      413.73
 2401    447.30    725.34    19.716      129.84
 2402    495.52    724.35    19.596      145.13
 2403    537.01    725.02    20.028       97.45
 2404    419.13    725.58    19.563      149.49
 2405    268.82    726.81    20.209       82.52
 2406    152.38    731.02    18.734      320.93
 2407    409.61    727.64    16.476     2568.52
 2408    567.06    728.96    17.929      673.46
 2409    583.69    728.87    19.170      214.88
 2410    594.28    728.79    18.720      325.04
 2411    660.78    729.38    16.545     2410.49
 2412    250.90    730.08    20.166       85.81
 2413    342.53    730.81    18.763      312.33
 2414    479.01    731.23    18.576      371.20
 2415    555.28    730.94    20.426       67.54
 2416    720.66    730.49    19.479      161.52
 2417    192.47    732.08    18.678      338.01
 2418    431.88    731.74    19.658      137.05
 2419    579.73    731.63    19.759      124.84
 2420    651.89    731.22    18.842      290.54
 2421    151.28    732.55    18.865      284.39
 2422    285.40    733.23    18.484      404.04
 2423    328.66    732.54    19.561      149.89
 2424    555.30    730.94    20.381       70.39
 2425    667.91    733.06    19.068      235.93
 2426    675.87    733.40    17.070     1486.05
 2427    102.04    733.95    19.715      130.07
 2428    232.97    734.36    20.566       59.38
 2429    273.94    733.89    18.265      494.28
 2430    377.02    734.31    18.513      393.42
 2431    387.86    734.48    21.354       28.73
 2432    438.44    733.85    18.727      323.04
 2433    507.62    733.67    17.303     1198.80
 2434    540.77    733.83    15.655     5470.32
 2435    620.79    734.19    19.685      133.66
 2436    729.17    734.42    18.227      512.05
 2438    362.14    736.95    19.823      117.71
 2439    284.45    738.18    18.349      457.40
 2440    476.99    738.10    19.626      141.07
 2441    669.31    738.29    19.201      208.80
 2442    466.47    739.14    18.332      464.74
 2443    448.21    740.05    19.173      214.23
 2444    414.25    740.94    18.969      258.52
 2445    554.64    741.06    19.745      126.51
 2446    153.56    742.40    18.631      353.00
 2447    239.06    741.63    20.075       93.32
 2448    545.93    741.68    21.022       39.03
 2449    209.19    743.41    18.836      292.27
 2450    328.89    743.37    20.222       81.48
 2451    474.17    743.07    20.585       58.33
 2452    594.97    743.44    18.619      356.67
 2453    692.80    743.46    18.699      331.57
 2454    140.83    743.59    17.114     1426.64
 2455    533.01    744.29    19.925      107.11
 2456     80.06    744.82    18.480      405.63
 2457    283.41    745.03    19.704      131.34
 2458    521.94    744.97    20.049       95.56
 2459    658.77    745.11    19.398      174.10
 2460    709.57    744.87    19.713      130.21
 2461    718.31    744.59    19.929      106.77
 2462    749.11    745.32    19.226      204.02
 2463    577.86    746.41    15.499     6316.11
 2464    773.02    745.56    17.062     1497.17
 2465    350.40    747.38    19.918      107.83
 2466    306.03    747.92    19.604      143.98
 2467    558.06    748.11    16.993     1594.62
 2468    239.76    748.67    18.598      363.76
 2469    361.75    748.97    20.736       50.78
 2470    636.34    749.59    19.884      111.29
 2471    756.21    749.05    18.800      301.96
 2472    405.13    749.63    18.427      425.76
 2473    541.97    750.19    19.152      218.30
 2474    702.35    750.19    19.591      145.74
 2475    324.16    750.98    18.810      299.31
 2476    400.06    751.09    18.838      291.54
 2477    597.37    751.70    19.506      157.64
 2478    330.35    752.74    19.457      164.97
 2479    466.04    752.78    19.187      211.41
 2480    716.89    753.22    20.040       96.40
 2481    144.98    754.12    20.161       86.20
 2482    457.55    754.83    18.111      569.82
 2483    307.99    756.36    19.222      204.75
 2484    560.37    756.33    18.616      357.80
 2485    565.99    755.72    19.212      206.63
 2486    116.18    756.56    19.074      234.69
 2487    208.82    757.04    18.463      411.76
 2488    419.04    756.91    19.228      203.55
 2489    582.99    757.22    20.235       80.57
 2490    626.53    755.74    18.446      418.48
 2491    177.71    758.17    19.373      178.08
 2492    469.86    757.91    18.416      430.17
 2493    507.85    758.06    16.597     2296.28
 2494    621.49    759.30    19.223      204.59
 2495    434.73    759.85    18.816      297.61
 2496    441.74    759.89    19.381      176.85
 2497    202.45    761.04    20.071       93.64
 2498    123.33    763.11    19.668      135.81
 2499    593.93    762.75    19.653      137.69
 2500    180.90    764.30    19.011      248.66
 2501    392.20    764.07    19.935      106.19
 2502    565.50    763.72    18.128      560.55
 2503    145.87    764.94    20.072       93.62
 2504    494.03    765.40    15.437     6687.53
 2505    424.53    766.80    17.560      945.97
 2506    447.99    767.32    18.898      275.82
 2507     76.29    767.99    15.594     5784.55
 2508    213.92    768.02    19.697      132.24
 2509    229.07    768.42    18.462      412.12
 2510    460.38    768.33    19.960      103.77
 2511    675.79    766.05    18.869      283.36
 2512    112.16    769.69    20.374       70.88
 2513    400.39    769.64    19.517      156.08
 2514    727.66    770.48    19.211      206.79
 2515    732.67    769.73    19.050      239.95
 2516    739.88    770.07    19.136      221.55
 2517    780.73    769.72    19.146      219.59
 2518    248.87    771.05    20.632       55.89
 2519    471.49    770.94    20.991       40.13
 2520    578.90    770.70    19.962      103.52
 2521    458.01    772.16    19.334      184.72
 2522    492.49    771.96    17.210     1306.23
 2523    223.22    773.54    18.616      357.71
 2524    291.91    773.36    18.916      271.31
 2525    599.97    773.25    18.869      283.41
 2526    626.25    773.20    20.528       61.50
 2527    379.85    774.19    18.268      492.79
 2528    572.08    774.20    20.541       60.75
 2529     61.51    775.13    16.995     1591.74
 2530    505.01    774.57    18.678      337.98
 2531    529.20    775.94    20.224       81.39
 2532    328.14    777.31    19.267      196.45
 2533    585.75    776.62    19.402      173.49
 2534    680.77    780.90    17.411     1085.47
 2535    767.09    776.76    15.615     5674.44
 2536    424.72    778.07    16.000     3982.33
 2537    474.81    778.13    19.448      166.30
 2538    605.73    778.01    19.737      127.43
 2540    452.79    779.09    20.246       79.76
 2541    675.80    777.78    18.945      264.25
 2542    221.07    779.88    16.108     3605.11
 2543    594.68    781.13    20.160       86.30
 2544    681.20    782.06    17.410     1086.56
 2545    459.13    782.88    20.086       92.39
 2546    491.23    782.69    19.024      245.71
 2547    722.88    783.25    18.651      346.40
 2548    732.54    783.20    19.603      144.13
 2549    389.50    784.42    19.545      152.09
 2550    436.19    783.65    18.862      285.21
 2551    520.95    784.22    20.108       90.50
 2552    204.00    784.68    15.633     5580.30
 2553    465.01    785.20    20.537       60.96
 2554    562.48    784.86    20.112       90.22
 2555    246.21    786.91    18.141      554.19
 2556     80.81    787.07    20.752       50.01
 2557    246.06    786.90    18.143      553.00
 2558      2.95    790.78    20.249       79.51
 2559    164.03    788.13    21.065       37.49
 2560    177.10    788.17    17.148     1382.97
 2561    489.52    788.29    19.586      146.48
 2562    658.09    788.75    17.688      840.81
 2563    688.39    790.27    19.405      173.04
 2564    727.42    790.13    19.210      207.08
 2565    207.13    791.08    13.771    31016.20
 2566    381.85    790.89    16.675     2138.67
 2567    792.65    791.02    19.470      162.93
 2568    558.19    791.90    18.356      454.74
 2569    602.09    791.96    20.004       99.60
 2570    265.91    793.21    20.044       96.01
 2571    299.23    793.11    19.218      205.55
 2572     62.64    795.97    17.453     1044.40
